0.26  -9.01971   -0.449648
0.28  -9.04521   -0.440644
0.3  -9.0842   -0.430861
0.32  -9.13456   -0.425163
0.34  -9.1935   -0.425814
0.36  -9.25888   -0.433546
0.38  -9.32946   -0.448545
0.4  -9.40466   -0.471028
0.42  -9.48435   -0.501517
0.44  -9.56854   -0.540974
0.46  -9.65732   -0.590926
0.48  -9.7505   -0.653563
0.5  -9.84744   -0.731897
0.52  -9.9464   -0.829838
0.54  -10.0439   -0.952154
0.559999  -10.1333   -1.10382
0.58  -10.2036   -1.28822
0.599999  -10.2392   -1.50319
0.62  -10.2235   -1.73558
0.639999  -10.1504   -1.95977
0.66  -10.0356   -2.15032
0.68  -9.90967   -2.30493
0.7  -9.7884   -2.44951
0.72  -9.65224   -2.61164
0.74  -9.45799   -2.78717
0.76  -9.17474   -2.92737
0.78  -8.82317   -2.96179
0.8  -8.47985   -2.85352
0.82  -8.22611   -2.63435
0.84  -8.0941   -2.37662
0.86  -8.06524   -2.14259
0.88  -8.09962   -1.96277
0.9  -8.15918   -1.84046
0.92  -8.21826   -1.76212
0.94  -8.26823   -1.70863
0.96  -8.31515   -1.6683
0.98  -8.36694   -1.64453
1  -8.41982   -1.64944
1.02  -8.45569   -1.69031
1.04  -8.44903   -1.75898
1.06  -8.37994   -1.82655
1.08  -8.25243   -1.84941
1.1  -8.10422   -1.79383
1.12  -7.98749   -1.66252
1.14  -7.93452   -1.49042
1.16  -7.94641   -1.31604
1.18  -8.00689   -1.16285
1.2  -8.09781   -1.03912
1.22  -8.20568   -0.944632
1.24  -8.32216   -0.876088
1.26  -8.44269   -0.829845
1.28  -8.56503   -0.803032
1.3  -8.68829   -0.793843
1.32  -8.8122   -0.801607
1.34  -8.9367   -0.826791
1.36  -9.06151   -0.871059
1.38  -9.18569   -0.937392
1.4  -9.30689   -1.0302
1.42  -9.42019   -1.1553
1.44  -9.5163   -1.31935
1.46  -9.57898   -1.5277
1.48  -9.58273   -1.77906
1.5  -9.49446   -2.05549
1.52  -9.28677   -2.31072
1.54  -8.9666   -2.47302
1.56  -8.59733   -2.48169
1.58  -8.27317   -2.33609
1.6  -8.05875   -2.09668
1.62  -7.96155   -1.83662
1.64  -7.95285   -1.60398
1.66  -7.99632   -1.41748
1.68  -8.06196   -1.27684
1.7  -8.12933   -1.17144
1.72  -8.18854   -1.08568
1.74  -8.24103   -1.00482
1.76  -8.29579   -0.921929
1.78  -8.36085   -0.839473
1.8  -8.4381   -0.763613
1.82  -8.52473   -0.69868
1.84  -8.61686   -0.64587
1.86  -8.71142   -0.604419
1.88  -8.8066   -0.572845
1.9  -8.9015   -0.549665
1.92  -8.99583   -0.533653
1.94  -9.08967   -0.52392
1.96  -9.18327   -0.519895
1.98  -9.27697   -0.521306
2  -9.37117   -0.528163
2.02  -9.46623   -0.540764
2.04  -9.56249   -0.559728
2.06  -9.6601   -0.58604
2.08  -9.759   -0.621141
2.1  -9.85861   -0.667006
2.12  -9.95751   -0.726222
2.14  -10.0527   -0.801878
2.16  -10.1388   -0.89706
2.18  -10.2066   -1.01325
2.2  -10.2426   -1.14693
2.22  -10.2325   -1.28418
2.24  -10.1704   -1.39761
2.26  -10.0725   -1.45495
2.28  -9.97793   -1.44133
2.3  -9.92556   -1.37296
2.32  -9.93168   -1.28343
2.34  -9.99038   -1.20158
2.36  -10.0872   -1.14305
2.38  -10.2085   -1.11356
2.4  -10.3449   -1.11442
2.42  -10.4896   -1.14616
2.44  -10.6374   -1.21026
2.46  -10.7822   -1.30973
2.48  -10.9153   -1.4486
2.5  -11.0223   -1.63009
2.52  -11.0815   -1.85176
2.54  -11.0654   -2.09683
2.56  -10.9527   -2.32468
2.58  -10.753   -2.47493
2.6  -10.5228   -2.49976
2.62  -10.3412   -2.40347
2.64  -10.2596   -2.23933
2.66  -10.2824   -2.06826
2.68  -10.3863   -1.92962
2.7  -10.5436   -1.83969
2.72  -10.7327   -1.80124
2.74  -10.9402   -1.81169
2.76  -11.1588   -1.86817
2.78  -11.386   -1.97112
2.8  -11.619   -2.1264
2.82  -11.8511   -2.34461
2.84  -12.0674   -2.63844
2.86  -12.2419   -3.0185
2.88  -12.3343   -3.48527
2.9  -12.2936   -4.01401
2.92  -12.0781   -4.53826
2.94  -11.6992   -4.95642
2.96  -11.2512   -5.19015
2.98  -10.8658   -5.25728
3  -10.617   -5.2678
3.02  -10.4773   -5.34493
3.04  -10.346   -5.55927
3.06  -10.0941   -5.90256
3.08  -9.60957   -6.27629
3.1  -8.86548   -6.5038
3.12  -7.97891   -6.41305
3.14  -7.16837   -5.96319
3.16  -6.60748   -5.27352
3.18  -6.33609   -4.5169
3.2  -6.29679   -3.81572
3.22  -6.40787   -3.22159
3.24  -6.60285   -2.74027
3.26  -6.83817   -2.35807
3.28  -7.08839   -2.05658
3.3  -7.33985   -1.81868
3.32  -7.58572   -1.63045
3.34  -7.82313   -1.48103
3.36  -8.05126   -1.36224
3.38  -8.27045   -1.26792
3.4  -8.48155   -1.19348
3.42  -8.68572   -1.13551
3.44  -8.88416   -1.0915
3.46  -9.07816   -1.05961
3.48  -9.26892   -1.03859
3.5  -9.45769   -1.02761
3.52  -9.64562   -1.02628
3.54  -9.8339   -1.03455
3.56  -10.0236   -1.05278
3.58  -10.216   -1.08172
3.6  -10.412   -1.12262
3.62  -10.6128   -1.17729
